Extract Name	Comment [TCGA Barcode]	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [Genome reference]
79f1805a-a982-4425-b243-2464a2b7e37c	TCGA-EJ-A46H-01A-31D-A26N-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	8795194083_R01C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.8.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-2.TCGA-EJ-A46H-01A-31D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.8.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-EJ-A46H-01A-31D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.8.13.0	DNA Methylation	Level 3	yes	HG19
79f1805a-a982-4425-b243-2464a2b7e37c	TCGA-EJ-A46H-01A-31D-A26N-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	8795194083_R01C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.8.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-2.TCGA-EJ-A46H-01A-31D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.8.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A46H-01A-31D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-EJ-A46H-01A-31D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.8.13.0	DNA Methylation	Level 3	yes	HG19
da37451a-522d-4ff5-ba98-ab2cd31b8b2f	TCGA-HC-A4ZV-01A-11D-A26N-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	8795194083_R02C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.8.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-2.TCGA-HC-A4ZV-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.8.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-HC-A4ZV-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.8.13.0	DNA Methylation	Level 3	yes	HG19
da37451a-522d-4ff5-ba98-ab2cd31b8b2f	TCGA-HC-A4ZV-01A-11D-A26N-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	8795194083_R02C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.8.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-2.TCGA-HC-A4ZV-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.8.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-A4ZV-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-HC-A4ZV-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.8.13.0	DNA Methylation	Level 3	yes	HG19
ef1c005a-37b4-4358-be6c-b32beef63428	TCGA-J9-A52E-01A-11D-A26N-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	8795194083_R03C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.8.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-2.TCGA-J9-A52E-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.8.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-J9-A52E-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.8.13.0	DNA Methylation	Level 3	yes	HG19
ef1c005a-37b4-4358-be6c-b32beef63428	TCGA-J9-A52E-01A-11D-A26N-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	8795194083_R03C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.8.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-2.TCGA-J9-A52E-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.8.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-J9-A52E-01A-11D-A26N-05	jhu-usc.edu_PRAD.HumanMethylation450.8.lvl-3.TCGA-J9-A52E-01A-11D-A26N-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.8.13.0	DNA Methylation	Level 3	yes	HG19
98434631-a9c0-4f0b-912f-c3bfcdca183d	TCGA-KK-A59X-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	9296931023_R03C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-KK-A59X-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-KK-A59X-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
98434631-a9c0-4f0b-912f-c3bfcdca183d	TCGA-KK-A59X-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	9296931023_R03C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-KK-A59X-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59X-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-KK-A59X-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
1d1b4e1c-7646-4f8b-b4be-260288040134	TCGA-KK-A5A1-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	9296931023_R05C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-KK-A5A1-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-KK-A5A1-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
1d1b4e1c-7646-4f8b-b4be-260288040134	TCGA-KK-A5A1-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	9296931023_R05C02_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-KK-A5A1-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A5A1-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-KK-A5A1-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
60c84cb1-a525-41d5-8142-8d5bcd8de353	TCGA-KK-A59V-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	9296931048_R01C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-KK-A59V-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-KK-A59V-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
60c84cb1-a525-41d5-8142-8d5bcd8de353	TCGA-KK-A59V-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	9296931048_R01C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-KK-A59V-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-KK-A59V-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-KK-A59V-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
9a352c45-cd54-47e9-b53f-3ee39b4af1db	TCGA-FC-A5OB-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	9296931048_R04C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-FC-A5OB-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-FC-A5OB-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
9a352c45-cd54-47e9-b53f-3ee39b4af1db	TCGA-FC-A5OB-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	9296931048_R04C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-FC-A5OB-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-FC-A5OB-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-FC-A5OB-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
e6f432a4-5d95-4e37-981a-2174a1dfc487	TCGA-EJ-A65G-01A-21D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	9296931048_R05C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-EJ-A65G-01A-21D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-EJ-A65G-01A-21D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
e6f432a4-5d95-4e37-981a-2174a1dfc487	TCGA-EJ-A65G-01A-21D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	9296931048_R05C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-EJ-A65G-01A-21D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65G-01A-21D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-EJ-A65G-01A-21D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
44e51502-7096-4a54-8042-0e9815ac9156	TCGA-EJ-A65M-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	9296931048_R06C01_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-EJ-A65M-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-EJ-A65M-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
44e51502-7096-4a54-8042-0e9815ac9156	TCGA-EJ-A65M-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	Cy5	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	9296931048_R06C01_Red.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-EJ-A65M-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-EJ-A65M-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-EJ-A65M-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
8c1c6dee-3756-4c2a-99dc-3b2c94a6e034	TCGA-HC-A631-01A-11D-A29T-05	jhu-usc.edu:labeling:HumanMethylation450:01	TCGA-HC-A631-01A-11D-A29T-05	Cy3	MGED Ontology	jhu-usc.edu:hybridization:HumanMethylation450:01	TCGA-HC-A631-01A-11D-A29T-05	Illumina.com:PhysicalArrayDesign:HumanMethylation450	caArray	jhu-usc.edu:image_acquisition:HumanMethylation450:01	jhu-usc.edu:feature_extraction:HumanMethylation450:01	TCGA-HC-A631-01A-11D-A29T-05	9296931048_R01C02_Grn.idat	jhu-usc.edu_PRAD.HumanMethylation450.Level_1.9.13.0	DNA Methylation	Level 1	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-A631-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-2.TCGA-HC-A631-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_2.9.13.0	DNA Methylation	Level 2	yes	jhu-usc.edu:within_bioassay_data_set_function:HumanMethylation450:01	TCGA-HC-A631-01A-11D-A29T-05	jhu-usc.edu_PRAD.HumanMethylation450.9.lvl-3.TCGA-HC-A631-01A-11D-A29T-05.txt	jhu-usc.edu_PRAD.HumanMethylation450.Level_3.9.13.0	DNA Methylation	Level 3	yes	HG19
